source,package_code,package_name,price,cycle_days,data_gb,voice_minutes,sms_count,package_type,description,full_description,registration_syntax,cancellation_syntax,check_syntax,eligibility,renewal_policy,support_hotline,original_link
vinaphone,FB10A,888,1000030,30,,,,,Data truy cập không giới hạn ứng dụng Facebook và sử dụng tính năng nhắn tin/gửi tệp qua ứng dụng Facebook Messenger (không bao gồm lưu lượng data Gọi điện/Video call qua ứng dụng Facebook Messenger. Sử dụng các tính năng này sẽ phát sinh cước phí).,"



Ưu đãi

Data truy cập không giới hạn ứng dụng Facebook và sử dụng tính năng nhắn tin/gửi tệp qua ứng dụng Facebook Messenger (không bao gồm lưu lượng data Gọi điện/Video call qua ứng dụng Facebook Messenger. Sử dụng các tính năng này sẽ phát sinh cước phí).



Chu kỳ

30 ngày (đối với TB trả trước/trả sau)



Giá

10.000đ



Cú pháp đăng ký

DK FB10A gửi 888



Cú pháp dung lượng còn lại

DATA gửi 888



Cú pháp hủy

HUY FB10A gửi 888



Điều kiện đăng ký gói cước

- Thuê bao trả trước/trả sau đang hoạt động 2 chiều.
- Gói cước chỉ đăng ký được khi thuê bao đang có gói DATA/COMBO chu kỳ từ 30 ngày/01 tháng trở lên.



Quy định sử dụng gói cước

- Trên thực tế trong quá trình sử dụng ứng dụng nêu trên, người dùng có khả năng phát sinh lưu lượng data của một số bên thứ ba như Apple, Google,… trong các thao tác đăng nhập, các hoạt động tương tác,… Do đó, thuê bao vẫn có khả năng phát sinh cước data cho các lưu lượng truy cập này.- Ưu đãi data Facebook không bao gồm lưu lượng data Gọi điện/Video Call qua ứng dụng Facebook Messenger.



Gia hạn gói cước

Gói cước tự động gia hạn. 



Tổng đài hỗ trợ

1800 1091 (miễn phí).




 
",DK FB10A,HUY FB10A GỬI 888,,"- Thuê bao trả trước/trả sau đang hoạt động 2 chiều.
- Gói cước chỉ đăng ký được khi thuê bao đang có gói DATA/COMBO chu kỳ từ 30 ngày/01 tháng trở lên.",Gói cước tự động gia hạn.,1800 1091 (miễn phí).,https://vinaphone.com.vn/4g/fb10a/
vinaphone,VIE145,900,145000,30,5.0,30.0,,,"- 1,5GB Data/ngày (hết dung lượng dừng truy cập).
- 30 phút gọi ngoại mạng (di động/cố định ngoại mạng + cố định/Gphone VNPT).
- Miễn phí gọi di động nội mạng ≤ 10 phút (tối đa 1500 phút).
- Tặng 1 tài khoản VieON Telco 3 sử dụng xem nội dung trên ứng dụng VieON:
+ Toàn bộ kênh truyền hình VieON thuộc gói VIP.
+ Toàn bộ nội dung VOD VIP.
+ Toàn bộ nội dung Gameshow VieON.
+ Tương đương nội dung gói VieON VIP.
+ Kèm các quyền lợi đặc biệt khác theo từng thời điểm (bình chọn các chương trình do VieON sản xuất…).
+ Link tải ứng dụng: https://vieon.vn/download-app/  .","



Ưu đãi

- 1,5GB Data/ngày (hết dung lượng dừng truy cập).
- 30 phút gọi ngoại mạng (di động/cố định ngoại mạng + cố định/Gphone VNPT).
- Miễn phí gọi di động nội mạng ≤ 10 phút (tối đa 1500 phút).
- Tặng 1 tài khoản VieON Telco 3 sử dụng xem nội dung trên ứng dụng VieON:
+ Toàn bộ kênh truyền hình VieON thuộc gói VIP.
+ Toàn bộ nội dung VOD VIP.
+ Toàn bộ nội dung Gameshow VieON.
+ Tương đương nội dung gói VieON VIP.
+ Kèm các quyền lợi đặc biệt khác theo từng thời điểm (bình chọn các chương trình do VieON sản xuất…).
+ Link tải ứng dụng: https://vieon.vn/download-app/  .



Chu kỳ

1 tháng

3 tháng
6 tháng
12 tháng


Giá

145.000đ

435.000đ
870.000đ
1.740.000đ


Cú pháp đăng ký

DK VIE145 gửi 900

DK 3VIE145 gửi 900
DK 6VIE145 gửi 900
DK 12VIE145 gửi 900


Cú pháp tra cứu

TRACUU VIE145 gửi 900

TRACUU VIE145 gửi 900
TRACUU VIE145 gửi 900
TRACUU VIE145 gửi 900


Cú pháp hủy

HUY VIE145 gửi 900

HUY VIE145 gửi 900
HUY VIE145 gửi 900
HUY VIE145 gửi 900


Điều kiện đăng ký gói cước

- Thuê bao trả trước hòa mạng mới: đăng ký gói trong vòng 30 ngày kể từ ngày hòa mạng.
- Thuê bao hiện hữu: theo điều kiện tiêu dùng được đăng ký gói.



Gia hạn gói cước

Gói cước tự động gia hạn. 



Thời gian không chuyển mạng giữ số
540 ngày tính từ ngày thuê bao đăng ký gói cước thành công.


Tổng đài hỗ trợ

1800 1091 (miễn phí).




 
",DK VIE145,HUY VIE145 GỬI 900,TRACUU VIE145 GỬI 900,"- Thuê bao trả trước hòa mạng mới: đăng ký gói trong vòng 30 ngày kể từ ngày hòa mạng.
- Thuê bao hiện hữu: theo điều kiện tiêu dùng được đăng ký gói.",Gói cước tự động gia hạn.,1800 1091 (miễn phí).,https://vinaphone.com.vn/di-dong/vie145/
vinaphone,BIG90,888,90000,30,1.0,,,,1GB Data/ngày (hết dung lượng dừng truy cập).,"



Ưu đãi

1GB Data/ngày (hết dung lượng dừng truy cập). 



Chu kỳ

30 ngày/ tháng

180 ngày/6 tháng
360 ngày/12 tháng




Chu kỳ ngày áp dụng cho thuê bao trả trước.
Chu kỳ tháng áp dụng cho thuê bao trả sau.




Giá

90.000đ

450.000đ
900.000đ


Cú pháp đăng ký

DK BIG90 gửi 888

DK 6BIG90 gửi 888
DK 12BIG90 gửi 888


Cú pháp dung lượng còn lại

DATA gửi 888

DATA gửi 888
DATA gửi 888


Cú pháp hủy

HUY BIG90 gửi 888

HUY 6BIG90 gửi 888
HUY 12BIG90 gửi 888


Điều kiện đăng ký gói cước

- Thuê bao trả trước/trả sau đang hoạt động 2 chiều (không bao gồm thuê bao ezCom).
- Gói cước không đăng ký đồng thời với các gói DATA/COMBO chu kỳ từ 30 ngày/01 tháng trở lên.



Gia hạn gói cước

Gói cước tự động gia hạn. 



Tổng đài hỗ trợ

1800 1091 (miễn phí).




 
",DK BIG90,HUY BIG90 GỬI 888,,"- Thuê bao trả trước/trả sau đang hoạt động 2 chiều (không bao gồm thuê bao ezCom).
- Gói cước không đăng ký đồng thời với các gói DATA/COMBO chu kỳ từ 30 ngày/01 tháng trở lên.",Gói cước tự động gia hạn.,1800 1091 (miễn phí).,https://vinaphone.com.vn/4g/big90/
vinaphone,GAME10,888,10000,1,7.0,,,,"- 7GB Data (hết dung lượng dừng truy cập).
- Chơi không giới hạn kho game cung cấp trên website/wapsite: gameasy.vn .
- Nhận 1.000 xu vào tài khoản game để chơi các game trên website/wapsite: ontgame.vn . Trong đó:+ Khách hàng đăng ký thành công tài khoản chơi game lần đầu tiên sẽ được tặng thêm 1.000 Xu cho người chơi mới.+ Xu là vật phẩm chỉ sử dụng để chơi game, không có giá trị quy đổi ngược lại thành tiền, thẻ thanh toán, phiếu thưởng hoặc các hiện vật có giá trị giao dịch bên ngoài trò chơi. Hình thức và nội dung quyền lợi khách hàng được hưởng trong game theo chính sách của nhà phát hành. Quyền lợi khách hàng được hưởng trong game có thể được thay đổi tùy theo chính sách của nhà phát hành.","



Ưu đãi

- 7GB Data (hết dung lượng dừng truy cập).
- Chơi không giới hạn kho game cung cấp trên website/wapsite: gameasy.vn .
- Nhận 1.000 xu vào tài khoản game để chơi các game trên website/wapsite: ontgame.vn . Trong đó:+ Khách hàng đăng ký thành công tài khoản chơi game lần đầu tiên sẽ được tặng thêm 1.000 Xu cho người chơi mới.+ Xu là vật phẩm chỉ sử dụng để chơi game, không có giá trị quy đổi ngược lại thành tiền, thẻ thanh toán, phiếu thưởng hoặc các hiện vật có giá trị giao dịch bên ngoài trò chơi. Hình thức và nội dung quyền lợi khách hàng được hưởng trong game theo chính sách của nhà phát hành. Quyền lợi khách hàng được hưởng trong game có thể được thay đổi tùy theo chính sách của nhà phát hành. 



Chu kỳ

24 giờ



Giá

10.000đ



Cú pháp đăng ký

DK GAME10 gửi 888



Cú pháp dung lượng còn lại

DATA gửi 888



Cú pháp hủy

HUY GAME10 gửi 888



Điều kiện đăng ký gói cước

Thuê bao trả trước/trả sau đang hoạt động 2 chiều (không bao gồm thuê bao ezCom).



Quy định sử dụng gói cước

- Gói GAME10 không đăng ký đồng thời với các gói cước khác của dịch vụ Gameasy, Cloudgaming và các gói YOLO125G.
- Gói GAME10 được đăng ký đồng thời với các gói cước viễn thông (data, thoại, SMS) cơ bản khác.
- Quyền lợi chơi game trên website/wapsite dịch vụ được tính ngay khi thuê bao khách hàng đăng ký/gia hạn gói cước thành công.
- Không miễn cước Data chơi game trên website/wapsite dịch vụ.



Gia hạn gói cước

Gói cước tự động gia hạn. 



Tổng đài hỗ trợ

1800 1091 (miễn phí).




 
",DK GAME10,HUY GAME10 GỬI 888,,Thuê bao trả trước/trả sau đang hoạt động 2 chiều (không bao gồm thuê bao ezCom).,Gói cước tự động gia hạn.,1800 1091 (miễn phí).,https://vinaphone.com.vn/4g/game10/
vinaphone,VD120N,900,120000,30,5.0,50.0,,,"- 1,5GB Data/ngày (hết dung lượng dừng truy cập).
- 50 phút gọi ngoại mạng (di động/cố định ngoại mạng + cố định/Gphone VNPT).
- Miễn phí gọi di động nội mạng ≤ 10 phút (tối đa 1500 phút).","



Ưu đãi

- 1,5GB Data/ngày (hết dung lượng dừng truy cập).
- 50 phút gọi ngoại mạng (di động/cố định ngoại mạng + cố định/Gphone VNPT).
- Miễn phí gọi di động nội mạng ≤ 10 phút (tối đa 1500 phút).



Chu kỳ

1 tháng

3 tháng
6 tháng
12 tháng


Giá

120.000đ

360.000đ
720.000đ
1.440.000đ


Cú pháp đăng ký

DK VD120N gửi 900

DK 3VD120N gửi 900
DK 6VD120N gửi 900
DK 12VD120N gửi 900


Cú pháp tra cứu

TRACUU VD120N gửi 900

TRACUU VD120N gửi 900
TRACUU VD120N gửi 900
TRACUU VD120N gửi 900


Cú pháp hủy

HUY VD120N gửi 900

HUY VD120N gửi 900
HUY VD120N gửi 900
HUY VD120N gửi 900


Điều kiện đăng ký gói cước

- Thuê bao trả trước hòa mạng mới: đăng ký gói trong vòng 30 ngày kể từ ngày hòa mạng.
- Thuê bao hiện hữu: theo điều kiện tiêu dùng được đăng ký gói.



Gia hạn gói cước

Gói cước tự động gia hạn.



Thời gian không chuyển mạng giữ số
540 ngày tính từ ngày thuê bao đăng ký gói cước thành công.


Tổng đài hỗ trợ

1800 1091 (miễn phí).




",DK VD120N,HUY VD120N GỬI 900,TRACUU VD120N GỬI 900,"- Thuê bao trả trước hòa mạng mới: đăng ký gói trong vòng 30 ngày kể từ ngày hòa mạng.
- Thuê bao hiện hữu: theo điều kiện tiêu dùng được đăng ký gói.",Gói cước tự động gia hạn.,1800 1091 (miễn phí).,https://vinaphone.com.vn/di-dong/vd120n/
vinaphone,SVIP160,900,160000,30,6.0,100.0,,,"- 6GB Data/ngày (hết dung lượng dừng truy cập).
- 100 phút gọi ngoại mạng (di động/cố định ngoại mạng + cố định/Gphone VNPT).
- 1500 phút gọi di động nội mạng.
- 100 SMS nội mạng.
- 1 tài khoản sử dụng toàn bộ nội dung Pro trên web/wap hoặc ứng dụng SCTV Online (ứng dụng xem TV trực tuyến, video, các show truyền hình, phim bộ, phim lẻ hot…với chất lượng tuyệt đỉnh, giao diện thân thiện cùng nhiều nội dung đặc sắc, phong phú). Link tải ứng dụng: https://my.vnpt.com.vn/adv/SCTV  .","



Ưu đãi

- 6GB Data/ngày (hết dung lượng dừng truy cập).
- 100 phút gọi ngoại mạng (di động/cố định ngoại mạng + cố định/Gphone VNPT).
- 1500 phút gọi di động nội mạng.
- 100 SMS nội mạng.
- 1 tài khoản sử dụng toàn bộ nội dung Pro trên web/wap hoặc ứng dụng SCTV Online (ứng dụng xem TV trực tuyến, video, các show truyền hình, phim bộ, phim lẻ hot…với chất lượng tuyệt đỉnh, giao diện thân thiện cùng nhiều nội dung đặc sắc, phong phú). Link tải ứng dụng: https://my.vnpt.com.vn/adv/SCTV  .



Chu kỳ

1 tháng

3 tháng
6 tháng
12 tháng


Giá

160.000đ

480.000đ
960.000đ
1.920.000đ


Cú pháp đăng ký

DK SVIP160 gửi 900

DK 3SVIP160 gửi 900
DK 6SVIP160 gửi 900
DK 12SVIP160 gửi 900


Cú pháp tra cứu

TRACUU SVIP160 gửi 900

TRACUU SVIP160 gửi 900
TRACUU SVIP160 gửi 900
TRACUU SVIP160 gửi 900


Cú pháp hủy

HUY SVIP160 gửi 900

HUY SVIP160 gửi 900
HUY SVIP160 gửi 900
HUY SVIP160 gửi 900


Điều kiện đăng ký gói cước

- Thuê bao trả trước hòa mạng mới: đăng ký gói trong vòng 30 ngày kể từ ngày hòa mạng.
- Thuê bao hiện hữu: theo điều kiện tiêu dùng được đăng ký gói.



Gia hạn gói cước

Gói cước tự động gia hạn. 



Thời gian không chuyển mạng giữ số
540 ngày tính từ ngày thuê bao đăng ký gói cước thành công.


Tổng đài hỗ trợ

1800 1091 (miễn phí).




 
",DK SVIP160,HUY SVIP160 GỬI 900,TRACUU SVIP160 GỬI 900,"- Thuê bao trả trước hòa mạng mới: đăng ký gói trong vòng 30 ngày kể từ ngày hòa mạng.
- Thuê bao hiện hữu: theo điều kiện tiêu dùng được đăng ký gói.",Gói cước tự động gia hạn.,1800 1091 (miễn phí).,https://vinaphone.com.vn/di-dong/svip160/
vinaphone,VIP349,888,349000,30,10.0,400.0,,,"- 10GB Data/ngày (hết dung lượng dừng truy cập).
- 400 phút gọi ngoại mạng (di động/cố định ngoại mạng + cố định/Gphone VNPT).
- 4000 phút gọi di động nội mạng.
- 500 SMS nội mạng.
- Miễn phí xem truyền hình MyTV Mobile bao gồm chùm kênh VTVcab (ngoại trừ chùm kênh VTV2-VTV9), SPOTV, Galaxy cao cấp và VieON.
- Miễn phí data truy cập Youtube, Tiktok, WhatsApp, Facebook (không bao gồm lưu lượng data Gọi điện/Video Call qua ứng dụng Facebook Messenger).
- Chia sẻ 1GB Data/ngày/thành viên (hết dung lượng dừng truy cập) cho 2 số thuê bao VinaPhone hòa mạng mới với mức giá 15.000đ/thành viên.
- Mở miễn phí dịch vụ thoại công nghệ cao VoLTE, VoWifi.","



Ưu đãi

- 10GB Data/ngày (hết dung lượng dừng truy cập).
- 400 phút gọi ngoại mạng (di động/cố định ngoại mạng + cố định/Gphone VNPT).
- 4000 phút gọi di động nội mạng.
- 500 SMS nội mạng.
- Miễn phí xem truyền hình MyTV Mobile bao gồm chùm kênh VTVcab (ngoại trừ chùm kênh VTV2-VTV9), SPOTV, Galaxy cao cấp và VieON.
- Miễn phí data truy cập Youtube, Tiktok, WhatsApp, Facebook (không bao gồm lưu lượng data Gọi điện/Video Call qua ứng dụng Facebook Messenger).
- Chia sẻ 1GB Data/ngày/thành viên (hết dung lượng dừng truy cập) cho 2 số thuê bao VinaPhone hòa mạng mới với mức giá 15.000đ/thành viên.
- Mở miễn phí dịch vụ thoại công nghệ cao VoLTE, VoWifi.



Chu kỳ

1 tháng

3 tháng
6 tháng
12 tháng


Giá

349.000đ

1.047.000đ
2.094.000đ
4.188.000đ


Cú pháp đăng ký

DK VIP349 gửi 888

DK 3VIP349 gửi 888
DK 6VIP349 gửi 888
DK 12VIP349 gửi 888


Cú pháp hủy

HUY ALO gửi 888

HUY ALO gửi 888
HUY ALO gửi 888
HUY ALO gửi 888


Kiểm tra ưu đãi gói cước

ALOTS VIP349 gửi 900

ALOTS 3VIP349 gửi 900
ALOTS 6VIP349 gửi 900
ALOTS 12VIP349 gửi 900


Thời gian cam kết sử dụng gói cước

18 tháng

Không áp dụng


Quy định tính cước gói

- Đăng ký gói cước từ ngày 1 đến ngày 15 của tháng tính 100% giá gói.
- Đăng ký gói cước từ ngày 16 trở đi tính 50% giá gói.

Không áp dụng


Kiểm tra ưu đãi còn lại gói cước

- Ưu đãi còn lại gói cước: soạn tin ALOTS gửi 900.
- Thuê bao thành viên kiểm tra ưu đãi data chia sẻ còn lại: soạn tin DATA THANHVIEN hoặc DATA TV gửi 888.



Cú pháp đăng ký dịch vụ nội dung

- Dịch vụ MyTV: soạn tin MyTVVIP gửi 888.
- Dịch vụ Galaxy: soạn tin GalaxyVIP gửi 888.
- Dịch vụ VieOn: soạn VieOnVIP gửi 888



Link tải các ứng dụng giải trí

- Link tải ứng dụng MyTV Mobile: https://mytv.com.vn/tai-ve 
- Link tải ứng dụng Galaxy: http://galaxyplay.vn/app.
- Link tải ứng dụng VieON: https://vieon.vn/download-app/  



Cú pháp đăng ký/thay đổi/xóa thành viên

- Đăng ký thêm thành viên: soạn tin DKTV VIP349 [Số thuê bao thành viên] gửi 888 hoặc TTV VIP349 [Số thuê bao thành viên] gửi 888.
- Thay đổi thành viên: soạn tin TDTV VIP349 [Số TB thành viên cũ] [Số TB thành viên mới] gửi 888.
- Hủy thành viên: soạn tin XTV VIP349 [Số thuê bao thành viên] gửi 888 hoặc HUYTV VIP349 [Số thuê bao thành viên] gửi 888.
- Tra cứu thành viên: soạn tin TRACUUTV VIP349 gửi 888.
- Thành viên yêu cầu hủy nhóm chia sẻ: soạn tin XTV VIP349 gửi 888 hoặc HUYTV VIP349 gửi 888.
- Bảo lưu thành viên hiện có khi nâng cấp, chuyển đổi các gói VIP: soạn tin  BAOLUUTV hoặc BAOLUUTV [Số thuê bao thành viên] gửi 888 (thực hiện trong vòng 10 phút kể từ khi nâng cấp gói cước thành công). Trường hợp KH không soạn cú pháp bảo lưu thành viên sẽ hủy các thành viên hiện tại.



Điều kiện đăng ký gói cước

- Thuê bao trả sau hòa mạng mới: đăng ký gói trong tháng hòa mạng.
- Thuê bao hiện hữu: theo điều kiện tiêu dùng được đăng ký gói.


Gia hạn gói cước

Gói cước tự động gia hạn. 



Thời gian không chuyển mạng giữ số
18 tháng.


Tổng đài hỗ trợ

1800 1091 (miễn phí).




 
",DK VIP349,HUY ALO GỬI 888,,"- Thuê bao trả sau hòa mạng mới: đăng ký gói trong tháng hòa mạng.
- Thuê bao hiện hữu: theo điều kiện tiêu dùng được đăng ký gói.",Gói cước tự động gia hạn.,1800 1091 (miễn phí).,https://vinaphone.com.vn/di-dong/vip349_ts/
vinaphone,D6V,888,6000,1,2.0,,,,"- 2GB Data (hết dung lượng truy cập theo gói Data đang có hoặc dừng truy cập nếu không có gói).
- Miễn phí xem truyền hình MyTV Mobile bao gồm chùm kênh VTVcab, ngoại trừ chùm kênh VTV2-VTV9 (tải ứng dụng tại https://mytv.com.vn/tai-ve ).","



Ưu đãi

- 2GB Data (hết dung lượng truy cập theo gói Data đang có hoặc dừng truy cập nếu không có gói).
- Miễn phí xem truyền hình MyTV Mobile bao gồm chùm kênh VTVcab, ngoại trừ chùm kênh VTV2-VTV9 (tải ứng dụng tại https://mytv.com.vn/tai-ve ).



Chu kỳ

24 giờ



Giá

6.000đ



Cú pháp đăng ký

DK D6V gửi 888



Cú pháp dung lượng còn lại

DATAKM gửi 888



Cú pháp hủy

HUY D6V gửi 888



Điều kiện đăng ký gói cước

- Thuê bao trả trước/trả sau đang hoạt động 2 chiều.
- Thuê bao đang có gói D6V được đăng ký đồng thời tất cả các gói (ngoại trừ các gói thuộc hệ sinh thái, gói MyTV).



Gia hạn gói cước

Gói cước tự động gia hạn. 



Tổng đài hỗ trợ

1800 1091 (miễn phí).




 
",DK D6V,HUY D6V GỬI 888,DATAKM GỬI 888,"- Thuê bao trả trước/trả sau đang hoạt động 2 chiều.
- Thuê bao đang có gói D6V được đăng ký đồng thời tất cả các gói (ngoại trừ các gói thuộc hệ sinh thái, gói MyTV).",Gói cước tự động gia hạn.,1800 1091 (miễn phí).,https://vinaphone.com.vn/4g/d6v/
vinaphone,V149N,888,149000,30,1.0,2000.0,,,"- 2000 phút gọi di động nội mạng.
- 250 phút gọi ngoại mạng (di động/cố định ngoại mạng + cố định/Gphone VNPT).
- 1GB Data/tháng (hết dung lượng dừng truy cập).","



Ưu đãi

- 2000 phút gọi di động nội mạng.
- 250 phút gọi ngoại mạng (di động/cố định ngoại mạng + cố định/Gphone VNPT).
- 1GB Data/tháng (hết dung lượng dừng truy cập).



Chu kỳ

1 tháng

3 tháng
6 tháng
12 tháng


Giá

149.000đ

447.000đ
894.000đ
1.788.000đ


Cú pháp đăng ký

DK V149N gửi 888

DK 3V149N gửi 888
DK 6V149N gửi 888
DK 12V149N gửi 888


Cú pháp hủy

HUY ALO gửi 888

HUY ALO gửi 888
HUY ALO gửi 888
HUY ALO gửi 888


Kiểm tra ưu đãi gói cước

ALOTS V149N gửi 900

ALOTS 3V149N gửi 900
ALOTS 6V149N gửi 900
ALOTS 12V149N gửi 900


Kiểm tra ưu đãi còn lại 

ALOTS gửi 900

ALOTS gửi 900
ALOTS gửi 900
ALOTS gửi 900


Thời gian cam kết sử dụng gói cước

18 tháng

Không áp dụng


Quy định tính cước gói

- Đăng ký gói cước từ ngày 1 đến ngày 15 của tháng tính 100% giá gói.
- Đăng ký gói cước từ ngày 16 trở đi tính 50% giá gói.

Không áp dụng


Điều kiện đăng ký gói cước

- Thuê bao trả sau hòa mạng mới: đăng ký gói trong tháng hòa mạng.
- Thuê bao hiện hữu: theo điều kiện tiêu dùng được đăng ký gói.



Gia hạn gói cước

Gói cước tự động gia hạn. 



Thời gian không chuyển mạng giữ số
18 tháng.


Tổng đài hỗ trợ

1800 1091 (miễn phí).




 
",DK V149N,HUY ALO GỬI 888,,"- Thuê bao trả sau hòa mạng mới: đăng ký gói trong tháng hòa mạng.
- Thuê bao hiện hữu: theo điều kiện tiêu dùng được đăng ký gói.",Gói cước tự động gia hạn.,1800 1091 (miễn phí).,https://vinaphone.com.vn/di-dong/v149n%20/%20ts/
vinaphone,DT4SC,888,40000,7,10.0,,,,"- 10GB Data/07 ngày (24 giờ x 7 ngày) (hết dung lượng dừng truy cập).  
- Miễn phí xem truyền hình MyTV Mobile bao gồm chùm kênh SCTV và kho nội dung phim truyện, VOD giải trí với hàng nghìn video Full HD thuộc các thể loại (tải ứng dụng tại https://mytv.com.vn/tai-ve ).","



Ưu đãi

- 10GB Data/07 ngày (24 giờ x 7 ngày) (hết dung lượng dừng truy cập).  
- Miễn phí xem truyền hình MyTV Mobile bao gồm chùm kênh SCTV và kho nội dung phim truyện, VOD giải trí với hàng nghìn video Full HD thuộc các thể loại (tải ứng dụng tại https://mytv.com.vn/tai-ve ).



Chu kỳ

07 ngày



Giá

40.000đ



Cú pháp đăng ký

DK DT4SC gửi 888



Cú pháp dung lượng còn lại

DATAKM gửi 888



Cú pháp hủy

HUY DT4SC gửi 888



Điều kiện đăng ký gói cước

Thuê bao trả trước/trả sau đang hoạt động 2 chiều.



Gia hạn gói cước

Gói cước tự động gia hạn. 



Tổng đài hỗ trợ

18001091 (miễn phí).




 
",DK DT4SC,HUY DT4SC GỬI 888,DATAKM GỬI 888,Thuê bao trả trước/trả sau đang hoạt động 2 chiều.,Gói cước tự động gia hạn.,18001091 (miễn phí).,https://vinaphone.com.vn/4g/dt4sc/
vinaphone,SODA125,888,125000,30,8.0,,,,"- 8GB Data/ngày (hết dung lượng dừng truy cập).
- Miễn phí xem truyền hình MyTV Mobile bao gồm chùm kênh VTVcab, ngoại trừ chùm kênh VTV2-VTV9 (tải ứng dụng tại https://mytv.com.vn/tai-ve ).
- Miễn phí data truy cập ứng dụng MyTV, TikTok và YouTube.
- Tài khoản sử dụng nội dung giáo dục trên website https://cambridge.vn .+ Là nền tảng luyện thi tiếng Anh hướng tới chứng chỉ Cambridge dành cho học sinh từ 4 đến 12 tuổi.+ Các tính năng chính như học bài thông qua video, tự luyện chuyên sâu theo từng kỹ năng Nghe – Nói – Đọc – Viết, thi thử, đánh giá và thống kê, báo cáo giúp người học ôn luyện một cách chủ động và đạt hiệu quả tốt nhất.","



Ưu đãi

- 8GB Data/ngày (hết dung lượng dừng truy cập).
- Miễn phí xem truyền hình MyTV Mobile bao gồm chùm kênh VTVcab, ngoại trừ chùm kênh VTV2-VTV9 (tải ứng dụng tại https://mytv.com.vn/tai-ve ).
- Miễn phí data truy cập ứng dụng MyTV, TikTok và YouTube.
- Tài khoản sử dụng nội dung giáo dục trên website https://cambridge.vn .+ Là nền tảng luyện thi tiếng Anh hướng tới chứng chỉ Cambridge dành cho học sinh từ 4 đến 12 tuổi.+ Các tính năng chính như học bài thông qua video, tự luyện chuyên sâu theo từng kỹ năng Nghe – Nói – Đọc – Viết, thi thử, đánh giá và thống kê, báo cáo giúp người học ôn luyện một cách chủ động và đạt hiệu quả tốt nhất.



Chu kỳ

30 ngày/1 tháng

90 ngày/3 tháng
180 ngày/6 tháng
360 ngày/12 tháng




Chu kỳ ngày áp dụng cho thuê bao trả trước.
Chu kỳ tháng áp dụng cho thuê bao trả sau.




Giá

125.000đ

375.000đ
750.000đ
1.500.000đ


Cú pháp đăng ký

DK SODA125 gửi 888

DK 3SODA125 gửi 888
DK 6SODA125 gửi 888
DK 12SODA125 gửi 888


Cú pháp tra cứu dung lượng còn lại

DATA gửi 888

DATA gửi 888
DATA gửi 888
DATA gửi 888


Cú pháp hủy

HUY SODA125 gửi 888

HUY 3SODA125 gửi 888
HUY 6SODA125 gửi 888
HUY 12SODA125 gửi 888


Điều kiện đăng ký gói cước

- Thuê bao trả trước/trả sau hòa mạng mới đăng ký gói trong vòng 30 ngày kể từ ngày hòa mạng.
- Thuê bao trả trước đang hoạt động 2 chiều theo tiêu dùng tài khoản chính.
- Gói cước không đăng ký đồng thời với các gói DATA/COMBO chu kỳ từ 30 ngày/01 tháng trở lên.



Gia hạn gói cước

Gói cước tự động gia hạn.



Quy định sử dụng gói cước 

Ưu đãi miễn phí data truy cập ứng dụng TikTok, YouTube, MyTV Mobile không bao gồm lưu lượng sử dụng để truy cập các địa chỉ liên kết ngoài ứng dụng. Trên thực tế trong quá trình sử dụng ứng dụng, người dùng có khả năng phát sinh lưu lượng data của một số bên thứ ba như Apple, Messenger, Google,… Do đó, thuê bao vẫn có khả năng phát sinh cước data cho các lưu lượng truy cập này.



Kịch bản sử dụng nền tảng Cambridge

- Bước 1: Khách hàng đăng ký gói cước thành công, nhận được License để kích hoạt quyền lợi.- Bước 2: Khàng hàng truy cập website/wapsite https://cambridge.vn  và đăng nhập tài khoản, sau đó kích hoạt License được cấp.- Bước 3: Khách hàng sử dụng các tính năng, nội dung để học tại website/wapsite https://cambridge.vn .+ Đánh giá năng lực đầu vào;+ Học bài thông qua video;+ Tự luyện với chuỗi các bài tập chuyên sâu theo từng kỹ năng Nghe – Nói – Đọc – Viết;+ Thi thử;+ Xem thông tin kết quả học tập .



Tổng đài hỗ trợ

18001091 (miễn phí).




 
",DK SODA125,HUY SODA125 GỬI 888,,"- Thuê bao trả trước/trả sau hòa mạng mới đăng ký gói trong vòng 30 ngày kể từ ngày hòa mạng.
- Thuê bao trả trước đang hoạt động 2 chiều theo tiêu dùng tài khoản chính.
- Gói cước không đăng ký đồng thời với các gói DATA/COMBO chu kỳ từ 30 ngày/01 tháng trở lên.",Gói cước tự động gia hạn.,18001091 (miễn phí).,https://vinaphone.com.vn/4g/soda125/
